Order_ID,Customer_ID,Order_Date,Region,City,Sales_Channel,Customer_Segment,Age,Category,Subcategory,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Method,Satisfaction,Delivery_Date
ORD-10852-008831,CUST_00482,2023-08-25,South,Chennai,Marketplace,Small Business,40.0,Grocery,Snacks,2.0,1779.77,3559.54,1985.1,1040.5,Debit Card,3.1,2023-09-01
ORD-8346-006325,CUST_00017,2022-05-27,North,Chandigarh,Marketplace,Consumer,-38.0,Electronics,Phones,2.0,52688.79,105377.58,86992.46,18385.11,UPI,3.7,2022-06-01
ORD-2191-000170,CUST_00690,2023-08-08,East,Guwahati,Marketplace,Consumer,35.0,Grocery,Beverages,2.0,422.22,844.44,419.91,424.52,Wallet,2.7,2023-08-13
ORD-7424-005403,CUST_00691,2022-10-26,Central,Nagpur,Online,Consumer,42.0,Furniture,Desks,4.0,41120.24,164480.96,79134.63,60674.2,Wallet,3.2,2022-11-05
ORD-2598-000577,CUST_00277,2025-02-19,North,Delhi,Online,Consumer,50.0,Furniture,Desks,1.0,43912.8,43912.8,26618.47,17294.32,Cash,5.0,2025-02-22
ORD-6335-004314,CUST_00943,2023-09-10,Central,Indore,Online,Consumer,50.0,Home Appliances,Kitchen,2.0,8829.82,17659.64,9855.6,6038.08,Cash,4.9,2023-09-13
ORD-5339-003318,CUST_00342,2023-03-11,North,Jaipur,Marketplace,Consumer,33.0,Furniture,Tables,8.0,10935.21,87481.68,54936.96,23796.54,Credit Card,2.8,2023-03-14
ORD-4089-002068,CUST_00578,2025-06-04,South,Hyderabad,Store,Consumer,20.0,Electronics,Audio,2.0,45613.67,91227.34,65122.09,16982.52,Cash,3.3,2025-06-14
ORD-6252-004231,CUST_00087,2022-08-31,West,Mumbai,Online,Consumer,33.0,Sports,Cycling,3.0,10054.33,30162.99,21663.19,8499.8,UPI,5.0,2022-09-04
ORD-2273-000252,CUST_01113,2022-02-26,South,Chennai,Online,Small Business,43.0,Clothing,Men,3.0,4088.16,12264.48,8673.46,1751.35,Debit Card,2.7,2022-03-02
ORD-6313-004292,CUST_00043,2024-07-02,North,Jaipur,Phone,Consumer,10.0,Home Appliances,Kitchen,3.0,5795.15,17385.45,8462.33,7184.56,UPI,4.0,
ORD-3239-001218,CUST_00036,2023-09-23,West,Mumbai,Online,Consumer,34.0,Furniture,Desks,6.0,43888.83,263332.98,142596.57,81236.46,Credit Card,3.2,2023-09-28
ORD-2980-000959,CUST_00369,2023-03-12,North,Jaipur,Phone,Consumer,36.0,Home Appliances,Cleaning,1.0,33060.39,33060.39,24124.95,5629.4,UPI,4.7,2023-03-22
ORD-7571-005550,CUST_00009,2023-11-02,North,Chandigarh,Online,,29.0,Grocery,Staples,2.0,184.11,368.22,166.94,146.05,UPI,3.4,2023-11-05
ORD-9080-007059,CUST_00498,2024-05-13,Central,Indore,Marketplace,Small Business,47.0,Office Supplies,Organizers,4.0,640.06,2560.24,1868.55,307.67,Net Banking,3.0,2024-05-15
ORD-7808-005787,CUST_00606,2023-01-19,South,Hyderabad,Store,Consumer,60.0,,Chairs,5.0,1286.82,6434.1,3454.9,2657.51,UPI,4.0,2023-01-22
ORD-2333-000312,CUST_01148,2024-03-13,North,Delhi,Online,Consumer,26.0,Sports,,4.0,16633.49,66533.96,47634.86,18899.09,Credit Card,3.5,2024-03-20
ORD-2695-000674,CUST_01178,2024-06-23,East,Kolkata,Online,Consumer,44.0,Home Appliances,Kitchen,2.0,19431.35,38862.7,23175.82,13743.75,Debit Card,4.4,2024-06-25
ORD-6977-004956,CUST_00323,2023-01-30,West,Pune,Store ,Consumer,29.0,Office Supplies,Paper,2.0,1371.9,2743.8,1615.25,991.36,Wallet,4.7,2023-02-03
ORD-5327-003306,CUST_00316,2024-06-08,South,Hyderabad,Online,Small Business,40.0,Electronics,Phones,5.0,34185.58,170927.9,102520.76,51314.33,Credit Card,4.7,2024-06-12
ORD-3112-001091,CUST_00872,2022-06-29,Central,Bhopal,Online,Small Business,46.0,Beauty,Skincare,1.0,3440.01,3440.01,2055.1,524.9,Cash,4.9,2022-07-03
ORD-11826-009805,CUST_00009,2022-10-25,East,Bhubaneswar,Store,Corporate,39.0,Furniture,Desks,4.0,7505.54,30022.16,13766.36,14754.7,Net Banking,2.3,2022-10-27
ORD-6403-004382,CUST_00346,2022-12-09,North,Jaipur,Phone,Consumer,30.0,Grocery,Staples,3.0,152.07,456.21,211.73,176.06,UPI,4.2,2022-12-13
ORD-4829-002808,CUST_00596,2024-06-05,North,Delhi,,Consumer,29.0,Office Supplies,Organizers,1.0,2352.92,2352.92,1401.83,480.5,UPI,4.0,2024-06-08
ORD-12000-009979,CUST_00241,2024-02-28,Central,Nagpur,Phone,Consumer,44.0,Office Supplies,Binders,2.0,137.84,275.68,211.43,50.46,UPI,3.2,2024-02-29
ORD-5487-003466,CUST_01190,2023-05-13,West,Pune,Online,Consumer,25.0,Furniture,Desks,2.0,44688.5,89377.0,41062.12,39377.18,net banking,1.9,2023-05-15
ORD-8259-006238,CUST_00152,2024-10-10,West,Pune,Online,Consumer,39.0,Office Supplies,Pens,6.0,2078.21,12469.26,6257.47,5588.33,Wallet,3.4,2024-10-12
ORD-6179-004158,CUST_00469,2022-07-01,,Nagpur,Store,Corporate,35.0,Office Supplies,Pens,2.0,1417.55,2835.1,1997.61,837.5,Credit Card,4.3,2022-07-08
ORD-8931-006910,CUST_01175,2025-01-17,East,Bhubaneswar,Online,Small Business,40.0,Office Supplies,Pens,5.0,1453.34,7266.7,4826.86,2439.84,Wallet,3.4,2025-01-20
ORD-7249-005228,CUST_00473,2023-03-29,Central,Indore,Online,Corporate,23.0,Clothing,Kids,1.0,756.92,756.92,419.45,261.78,Net Banking,2.8,2023-03-30
ORD-3510-001489,CUST_00137,2024-05-04,South,,Store,Small Business,28.0,Clothing,Women,8.0,10876.68,87013.44,57056.12,21255.99,UPI,3.8,2024-05-11
ORD-6289-004268,CUST_00330,2023-11-28,North,Jaipur,Phone,Small Business,17.0,Electronics,Laptops,3.0,20143.44,60430.32,38895.16,15492.12,UPI,3.7,2023-12-01
ORD-6134-004113,CUST_00268,2024-02-25,North,Delhi,Store,Small Business,51.0,Clothing,Men,2.0,3804.55,7609.1,5639.17,828.57,Cash,1.1,2024-03-01
ORD-9825-007804,CUST_00526,2025-01-10,South,Bengaluru,Phone,Small Business,52.0,Grocery,Packaged Food,8.0,884.96,7079.68,3102.37,2915.35,UPI,4.0,2025-01-13
ORD-7878-005857,CUST_00653,2023-09-19,North,Delhi,Store,Corporate,35.0,Office Supplies,Organizers,4.0,1789.68,7158.72,3643.01,1368.1,Debit Card,2.6,2023-09-24
ORD-6656-004635,CUST_00246,2023-10-27,North,Delhi,Online,Small Business,30.0,Sports,Outdoor,4.0,19159.14,76636.56,44776.04,16533.2,Wallet,3.0,2023-10-29
ORD-7940-005919,CUST_00462,2023-07-19,South,,Online,Small Business,53.0,Grocery,Beverages,12.0,,17472.37,14255.14,3217.23,Net Banking,3.3,2023-07-29
ORD-4731-002710,CUST_00087,2024-05-21,,Hyderabad,Store,Corporate,37.0,Office Supplies,Paper,2.0,676.84,1353.68,1087.93,265.76,Credit Card,3.9,2024-05-24
ORD-3098-001077,CUST_00736,2024-02-07,South,Hyderabad,Online,Consumer,16.0,Clothing,Women,1.0,8057.67,8057.67,5458.48,2599.19,Credit Card,4.8,2024-02-10
ORD-9429-007408,CUST_01156,2023-12-03,Central,Nagpur,Online,Consumer,31.0,Office Supplies,Organizers,6.0,992.03,5952.18,4491.83,1460.37,Debit Card,4.3,2023-12-04
ORD-5086-003065,CUST_01194,2023-03-23,West,Mumbai,Online,Corporate,44.0,Furniture,Chairs,12.0,20618.75,247425.0,122752.78,124672.19,Debit Card,4.1,2023-03-26
ORD-7394-005373,CUST_00174,2024-01-12,East,Guwahati,Phone,Small Business,24.0,,Footwear,4.0,3619.79,14479.16,10291.05,4188.13,Credit Card,2.9,2024-01-22
ORD-11298-009277,CUST_00187,2023-02-11,South,Chennai,Store,Small Business,33.0,Furniture,Chairs,4.0,36070.26,144281.04,112814.04,24252.96,Cash,4.5,2023-02-13
ORD-2061-000040,CUST_00585,2022-03-14,East,Guwahati,Store,Consumer,42.0,Electronics,Phones,5.0,6741.1,33705.5,16000.42,16019.8,Net Banking,4.4,2022-03-17
ORD-4051-002030,CUST_00257,2023-05-23,West,Ahmedabad,Store,Corporate,23.0,Office Supplies,Organizers,2.0,1120.71,2241.42,1424.74,816.68,Net Banking,3.9,2023-05-27
ORD-11883-009862,CUST_01023,2023-06-15,East,Bhubaneswar,Marketplace,Consumer,46.0,Clothing,Men,1.0,11724.24,11724.24,9320.18,1817.85,Wallet,3.6,2023-06-25
ORD-10660-008639,CUST_00405,2022-12-19,West,,Store,corporate ,49.0,Office Supplies,Pens,3.0,694.11,2082.33,1627.76,454.58,UPI,3.4,2022-12-23
ORD-6151-004130,CUST_00867,2023-01-14,North,Delhi,Store,Consumer,46.0,Sports,Team Sports,1.0,17791.78,17791.78,10748.3,7043.48,Cash,2.9,2023-01-19
ORD-7778-005757,CUST_00521,2022-05-23,West,Mumbai,Store,Consumer,48.0,Home Appliances,Cleaning,3.0,33975.86,101927.58,56510.16,35224.65,Net Banking,3.6,2022-05-26
ORD-2645-000624,CUST_00865,2022-06-08,East,Guwahati,Online,Consumer,62.0,Beauty,,4.0,5479.77,21919.08,12025.0,6606.21,Cash,3.1,2022-06-15
ORD-9493-007472,CUST_00872,2024-04-14,North,Chandigarh,Marketplace,Consumer,30.0,Home Appliances,Cleaning,1.0,22319.57,22319.57,17261.08,5058.5,Debit Card,4.2,2024-04-17
ORD-2325-000304,CUST_00942,2024-05-27,West,Pune,Store,Corporate,32.0,Clothing,Kids,100.0,4822.12,482212.0,2737.25,2084.87,Debit Card,4.3,2024-05-30
ORD-4892-002871,CUST_00534,2022-03-13,Central,Bhopal,Store,Consumer,44.0,Beauty,Personal Care,2.0,6525.18,13050.36,6965.59,6084.77,UPI,3.2,2022-03-16
ORD-3769-001748,CUST_00249,2025-04-10,South,Hyderabad,Online,Corporate,21.0,Sports,Team Sports,2.0,8145.25,16290.5,10719.42,3942.03,Wallet,4.1,2025-04-11
ORD-6093-004072,CUST_00567,2024-12-06,West,Mumbai,,Consumer,36.0,Grocery,Snacks,1.0,1709.98,1709.98,818.6,805.89,,4.0,2024-12-10
ORD-11046-009025,CUST_00828,2023-09-29,East,Bhubaneswar,Online,Consumer,41.0,Office Supplies,,4.0,2294.82,9179.28,3537.39,3806.04,UPI,3.5,2023-10-06
ORD-8076-006055,CUST_00743,2023-05-16,Central,Indore,,Corporate,34.0,Electronics,,4.0,8386.41,33545.64,20667.96,12877.67,Wallet,4.1,2023-05-19
ORD-3902-001881,CUST_00575,2022-02-02,West,Ahmedabad,Online,Consumer,28.0,Beauty,Personal Care,12.0,1525.63,18307.56,13201.35,5106.24,Wallet,4.9,2022-02-04
ORD-10907-008886,CUST_01173,2022-05-25,West,,Store,Corporate,46.0,Furniture,Tables,1.0,9824.04,9824.04,8359.77,1464.26,UPI,2.1,2022-05-28
ORD-8067-006046,CUST_00335,2022-06-03,West,Pune,Online,Small Business,17.0,Office Supplies,Binders,2.0,102.55,205.1,99.28,75.05,Cash,4.8,2022-06-05
ORD-5319-003298,CUST_00132,2022-08-30,North,Delhi,Store,Consumer,57.0,Sports,Outdoor,6.0,8355.23,50131.38,27478.28,20146.55,Credit Card,3.3,2022-09-03
ORD-7468-005447,CUST_00777,2024-03-17,South,Bengaluru,Store,Corporate,34.0,Electronics,Audio,1.0,3311.94,3311.94,1939.82,875.33,UPI,4.1,2024-03-20
ORD-5619-003598,CUST_01064,2025-02-27,,Guwahati,Store,Consumer,47.0,Home Appliances,Small Appliances,1.0,37497.64,37497.64,26919.35,10578.28,Wallet,4.7,2025-03-04
ORD-2532-000511,CUST_00334,2022-07-26,West,Pune,,Consumer,23.0,Office Supplies,Binders,1.0,1221.86,1221.86,654.64,322.85,Wallet,4.4,2022-07-28
ORD-11078-009057,CUST_00829,2022-05-22,Central,Nagpur,Store,Small Business,25.0,Furniture,Storage,2.0,3339.73,6679.46,3805.47,1204.14,Cash,4.1,2022-05-24
ORD-5228-003207,CUST_00332,2024-11-14,Central,Bhopal,Marketplace,Consumer,37.0,Office Supplies,Binders,8.0,1340.34,10722.72,9080.03,1642.73,UPI,4.3,2024-11-15
ORD-2281-000260,CUST_00493,2025-05-01,North,Jaipur,Marketplace,Consumer,26.0,,Outdoor,2.0,2317.41,4634.82,2672.79,571.58,Debit Card,3.7,2025-05-11
ORD-6971-004950,CUST_00390,2024-03-19,Central,Indore,Online,,44.0,Office Supplies,Binders,2.0,2231.68,4463.36,3102.81,1137.37,Credit Card,4.9,2024-03-22
ORD-3133-001112,CUST_01168,2022-04-17,South,Hyderabad,Store,Consumer,45.0,Sports,Cycling,4.0,8840.32,35361.28,22655.4,5633.63,Wallet,3.5,2022-04-18
ORD-10304-008283,CUST_01129,2024-06-01,Central,Bhopal,Online,Consumer,46.0,Grocery,Beverages,1.0,2438.33,2438.33,1341.33,853.16,credit_card,4.1,2024-06-05
ORD-11081-009060,CUST_00688,2022-02-20,South,Bengaluru,Online,Consumer,55.0,Beauty,Cosmetics,3.0,3993.58,11980.74,6418.7,1967.82,Net Banking,2.3,2022-02-23
ORD-8501-006480,CUST_00356,2022-06-28,North,Jaipur,Marketplace,Consumer,37.0,Home Appliances,Cleaning,5.0,22401.71,112008.55,71233.38,35174.75,Cash,2.8,2022-06-30
ORD-4479-002458,CUST_00757,2022-01-26,West,Ahmedabad,Marketplace,Small Business,44.0,Furniture,Desks,1.0,44606.5,44606.5,19652.12,20493.73,Debit Card,3.7,2022-01-28
ORD-11319-009298,CUST_00725,2025-03-27,East,Indore,Online,Consumer,54.0,Grocery,Beverages,2.0,1189.13,2378.26,1058.13,963.39,NetBanking,4.0,2025-04-01
ORD-4003-001982,CUST_00058,2024-03-25,Central,Indore,Online,Small Business,46.0,Sports,,5.0,22607.36,113036.8,95024.84,18011.96,Credit Card,4.5,2024-04-01
ORD-9645-007624,CUST_00737,2023-04-24,West,Pune,Online,Corporate,69.0,Electronics,Phones,4.0,67991.41,271965.64,153285.83,105081.51,UPI,4.0,2023-04-27
ORD-8414-006393,CUST_00336,2023-08-29,West,Mumbai,ONLINE,Corporate,48.0,Grocery,Snacks,1.0,65.2,65.2,51.84,10.1,Wallet,4.5,2023-08-31
ORD-8975-006954,CUST_01079,2022-12-07,North,Chandigarh,Store,Consumer,28.0,Electronics,Laptops,2.0,9122.82,18245.64,12655.06,5590.59,UPI,4.1,2022-12-17
ORD-9039-007018,CUST_00878,2024-10-02,North,Delhi,Online,Consumer,56.0,Grocery,Staples,1.0,1217.76,1217.76,585.19,389.02,UPI,3.0,2024-10-06
ORD-5400-003379,CUST_00077,2024-10-29,North,Delhi,Phone,Consumer,37.0,Home Appliances,Cooling,3.0,1653.1,4959.3,3440.83,1022.54,,2.6,2024-10-31
ORD-2974-000953,CUST_01137,2024-12-10,North,Delhi,Online,Consumer,14.0,Beauty,Skincare,1.0,5924.39,5924.39,3537.44,1202.07,Cash,2.6,2024-12-17
ORD-4610-002589,CUST_00705,2023-07-05,South,Chennai,Marketplace,Consumer,52.0,Home Appliances,Small Appliances,3.0,26373.38,79120.14,62521.8,16598.34,Net Banking,4.3,2023-07-12
ORD-5133-003112,CUST_00877,2023-01-29,South,Hyderabad,Online,Consumer,33.0,Home Appliances,Cleaning,2.0,23103.69,46207.38,24112.48,22094.89,UPI,3.1,2023-02-01
ORD-2669-000648,CUST_00785,2022-05-31,West,Pune,Phone,Small Business,31.0,Beauty,Haircare,12.0,7136.58,85638.96,49548.84,31808.2,Debit Card,4.3,2022-06-05
ORD-5596-003575,CUST_01094,2024-06-19,Central,Indore,Store,Corporate,36.0,Office Supplies,Organizers,10.0,1882.94,18829.4,11511.81,4493.16,UPI,4.9,2024-06-23
ORD-9594-007573,CUST_01122,2024-03-22,,Chandigarh,Online,Corporate,58.0,Furniture,Desks,2.0,41766.05,83532.1,53429.71,30102.38,UPI,4.2,2024-03-27
ORD-4357-002336,CUST_00536,2022-10-12,South,Chennai,Online,Consumer,36.0,Electronics,Phones,1.0,56508.34,56508.34,49290.65,7217.69,Cash,5.0,2022-10-14
ORD-6869-004848,CUST_00637,2022-10-08,North,Jaipur,Online,Small Business,44.0,Clothing,Men,5.0,10843.15,54215.75,27589.63,10361.39,Credit Card,3.9,2022-10-11
ORD-11306-009285,CUST_00914,2022-05-09,Central,Indore,Store,Consumer,10.0,Beauty,Cosmetics,3.0,3432.65,10297.95,5702.97,2535.39,Credit Card,3.6,2022-05-11
ORD-4370-002349,CUST_00046,2024-12-13,East,Guwahati,Online,Small Business,48.0,Electronics,Accessories,10.0,33997.79,339977.9,196595.8,75386.56,Wallet,4.7,2024-12-16
ORD-3129-001108,CUST_00937,2024-09-05,West,Mumbai,Store,Consumer,45.0,Beauty,Cosmetics,1.0,1948.41,1948.41,887.16,671.58,Credit Card,3.9,2024-09-06
ORD-7541-005520,CUST_00314,2023-03-11,,Mumbai,Store,Consumer,40.0,Furniture,Chairs,3.0,14713.59,44140.77,22049.44,22091.34,Credit Card,2.9,2023-03-18
ORD-6071-004050,CUST_00311,2024-01-19,South,Chennai,Store,Corporate,42.0,Home Appliances,Kitchen,3.0,37565.01,112695.03,89989.98,17070.31,UPI,4.2,2024-01-22
ORD-10228-008207,CUST_00041,2022-10-18,North,Chandigarh,Online,Consumer,34.0,,Beverages,2.0,999.89,1999.78,1264.47,735.31,Debit Card,3.4,2022-10-28
ORD-8484-006463,CUST_00782,2025-04-30,Central,Indore,Marketplace,Consumer,15.0,Furniture,Tables,10.0,35825.3,358253.0,267529.08,72811.28,UPI,3.5,2025-05-05
ORD-7703-005682,CUST_00001,2022-10-05,East,Bhubaneswar,Online,Corporate,48.0,Office Supplies,Paper,3.0,1938.07,5814.21,3024.2,2790.01,UPI,4.4,2022-10-07
ORD-10403-008382,CUST_00881,2023-09-11,North,Chandigarh,Online,Consumer,17.0,Clothing,Footwear,5.0,6339.94,31699.7,21444.38,3915.37,UPI,4.5,2023-09-14
ORD-11395-009374,CUST_00692,2022-08-02,Central,Bhopal,Online,Consumer,37.0,office supplies,Accessories,1.0,87672.67,87672.67,49114.74,12256.12,UPI,4.3,2022-08-06
ORD-4799-002778,CUST_00607,2025-01-31,North,Chandigarh,Marketplace,Corporate,41.0,Electronics,,1.0,86753.72,86753.72,37942.92,27122.37,UPI,4.6,2025-02-14
ORD-8994-006973,CUST_00872,2022-10-09,North,Chandigarh,Store,Small Business,37.0,Grocery,Beverages,4.0,1689.24,6756.96,4595.85,1823.25,Wallet,4.0,2022-10-23
ORD-9185-007164,CUST_00366,2022-06-07,West,Pune,Phone,Consumer,27.0,Beauty,Cosmetics,3.0,7702.78,23108.34,17206.91,5901.42,UPI,3.5,2022-06-10
ORD-4556-002535,CUST_01047,2022-01-22,West,Ahmedabad,Online,Corporate,50.0,Clothing,Men,4.0,9315.15,37260.6,23004.61,6803.87,NetBanking,3.9,2022-01-25
ORD-12004-009983,CUST_00571,2022-05-05,South,Hyderabad,Online,Consumer,32.0,Home Appliances,Small Appliances,3.0,49676.26,149028.78,99322.29,42255.05,Wallet,2.8,2022-05-12
ORD-2141-000120,CUST_00767,2022-09-09,East,Bhubaneswar,Online,Small Business,29.0,Office Supplies,Binders,2.0,1143.2,2286.4,1513.32,544.44,Net Banking,3.0,2022-09-12
ORD-9506-007485,CUST_00839,2023-03-28,South,Hyderabad,Online,Consumer,32.0,Furniture,Tables,5.0,6354.86,31774.3,18956.69,12817.63,Credit Card,3.2,2023-04-02
ORD-3768-001747,CUST_00710,2023-11-19,North,Delhi,Online,Corporate,25.0,Sports,Team Sports,,5195.77,8832.81,7643.38,1189.43,Net Banking,4.0,2023-11-23
ORD-3534-001513,CUST_00723,2024-05-11,,Nagpur,,Corporate,24.0,Furniture,Storage,2.0,2631.84,5263.68,3897.09,1366.6,UPI,3.9,2024-05-13
ORD-10436-008415,CUST_00879,2024-05-14,North,Chandigarh,Store,Consumer,41.0,Sports,Fitness,3.0,17014.23,51042.69,25112.94,25929.75,Cash,4.3,2024-05-18
ORD-2992-000971,CUST_01123,2025-05-20,West,Pune,Online,Small Business,41.0,Beauty,Skincare,1.0,7069.51,7069.51,4387.27,2682.24,Credit Card,3.0,2025-05-22
ORD-6935-004914,CUST_00017,2022-04-17,North,Chandigarh,Online,Consumer,22.0,Electronics,Accessories,1.0,6565.87,6565.87,3726.52,2839.36,Credit Card,5.0,2022-04-24
ORD-2522-000501,CUST_00588,2023-08-22,West,Pune,Store,Consumer,61.0,Grocery,Staples,4.0,2189.75,8759.0,6243.77,1639.33,Net Banking,4.9,2023-08-24
ORD-6260-004239,CUST_00612,2025-03-21,West,Ahmedabad,Marketplace,corporate ,37.0,Furniture,Storage,3.0,24249.03,72747.09,60710.12,8399.62,Net Banking,3.3,2025-03-25
ORD-7718-005697,CUST_00268,2022-11-21,East,Kolkata,,Consumer,59.0,Grocery,Beverages,1.0,646.57,646.57,232.63,219.97,UPI,2.4,2022-11-28
ORD-6795-004774,CUST_01002,2023-04-30,Central,Indore,Online,Corporate,28.0,Office Supplies,Pens,4.0,1128.96,4515.84,3309.01,755.23,Cash,3.9,2023-05-04
ORD-10664-008643,CUST_00106,2024-12-10,South,Hyderabad,Phone,Consumer,47.0,Home Appliances,Cleaning,10.0,32542.22,325422.2,134408.11,125929.67,Debit Card,3.3,2024-12-12
ORD-8508-006487,CUST_01190,2023-12-28,Central,Bhopal,Online,Consumer,38.0,Furniture,Storage,1.0,29182.11,29182.11,19285.18,9896.94,Credit Card,4.1,2023-12-31
ORD-8926-006905,CUST_01195,2025-02-10,South,Bengaluru,Store,Consumer,36.0,Office Supplies,,3.0,1686.97,5060.91,2481.91,2072.9,UPI,2.6,2025-02-15
ORD-2317-000296,CUST_00370,2022-09-22,East,Guwahati,Online,Consumer,46.0,Grocery,Beverages,5.0,2056.88,10284.4,972.7,312.84,Debit Card,4.7,2022-09-25
ORD-9483-007462,CUST_00522,2024-07-18,South,Hyderabad,Online,,34.0,Clothing,Women,12.0,7314.33,87771.96,44442.8,43329.17,Wallet,4.7,2024-07-20
ORD-3048-001027,CUST_00742,2024-01-31,Central,Nagpur,Online,Consumer,44.0,Electronics,Audio,1.0,70167.88,70167.88,34540.71,14576.8,UPI,3.7,2024-02-05
ORD-4429-002408,CUST_00791,2023-11-29,South,Hyderabad,Online,Corporate,35.0,ELECTRONICS,Storage,3.0,23646.05,70938.15,62187.0,8751.14,UPI,4.7,2023-12-04
ORD-11441-009420,CUST_00487,2022-11-29,East,Guwahati,Online,Consumer,46.0,Home Appliances,Kitchen,8.0,18786.13,150289.04,107896.42,19849.26,UPI,3.9,2022-12-02
ORD-3106-001085,CUST_00787,2024-06-30,Central,Nagpur,Marketplace,Consumer,30.0,Office Supplies,Binders,8.0,447.75,3582.0,2345.41,1236.59,UPI,4.4,2024-07-05
ORD-6905-004884,CUST_01158,2024-05-04,North,Chandigarh,Marketplace,Corporate,48.0,Electronics,,5.0,79950.57,399752.85,268900.93,110864.27,UPI,2.5,2024-05-07
ORD-3212-001191,CUST_00725,2022-01-04,South ,Jaipur,Store,Consumer,28.0,Beauty,Cosmetics,1.0,5059.46,5059.46,3704.13,1355.33,Wallet,4.0,2022-01-05
ORD-3440-001419,CUST_00006,2022-03-15,East,Bhubaneswar,Online,Corporate,16.0,Electronics,Phones,4.0,68731.04,274924.16,142064.45,105367.28,Debit Card,3.2,2022-03-18
ORD-4845-002824,CUST_00388,2022-10-01,South,Hyderabad,Online,Consumer,24.0,Home Appliances,Cooling,10.0,32420.23,324202.3,156363.59,167838.71,UPI,3.2,2022-10-03
ORD-7418-005397,CUST_00769,2023-06-25,North,Jaipur,Store,Consumer,51.0,Office Supplies,Binders,4.0,2015.93,8063.72,4785.4,2471.94,Credit Card,3.8,2023-06-30
ORD-6351-004330,CUST_01189,2025-05-10,Central,Indore,Store,Consumer,33.0,Grocery,,4.0,170.89,683.56,410.08,273.49,Cash,2.9,2025-05-11
ORD-10800-008779,CUST_00941,2022-08-25,West,Ahmedabad,Online,Consumer,52.0,Office Supplies,Pens,2.0,2400.05,4800.1,2199.76,2120.34,Wallet,3.1,2022-08-27
ORD-4179-002158,CUST_01080,2022-10-15,South,Hyderabad,Phone,CORPORATE,58.0,Electronics,Phones,1.0,25695.63,25695.63,14112.8,10298.06,Credit Card,3.5,2022-10-19
ORD-2128-000107,CUST_00914,2023-10-08,South,Bengaluru,Online,Corporate,34.0,Grocery,Staples,1.0,2367.44,2367.44,895.78,761.43,Credit Card,3.0,2023-10-10
ORD-2690-000669,CUST_00236,2025-04-02,North,Chandigarh,Online,Consumer,30.0,Beauty,Personal Care,1.0,3379.33,3379.33,1910.06,1131.34,UPI,4.5,2025-04-03
ORD-5317-003296,CUST_00854,2022-05-01,North,Chandigarh,Online,Consumer,34.0,Home Appliances,Cleaning,3.0,15433.39,46300.17,38313.39,7986.79,Debit Card,4.5,2022-05-05
ORD-10399-008378,CUST_00872,2025-01-11,South,Chennai,Store,Consumer,24.0,Grocery,Staples,4.0,312.06,1248.24,804.8,443.46,Debit Card,4.4,2025-01-12
ORD-10584-008563,CUST_00627,2023-06-09,West,Pune,Store,Small Business,34.0,Office Supplies,Pens,1.0,103.28,103.28,67.28,36.0,Cash,4.0,2023-06-11
ORD-3986-001965,CUST_00214,2023-06-22,East,Bhubaneswar,Marketplace,Consumer,16.0,Home Appliances,Small Appliances,1.0,34787.37,34787.37,26623.33,8164.04,Credit Card,4.6,2023-06-24
ORD-9330-007309,CUST_00393,2022-03-12,West,Pune,Store,Consumer,45.0,Clothing,Women,2.0,7200.0,14400.0,7794.05,6605.94,Net Banking,4.2,2022-03-16
ORD-6718-004697,CUST_01025,2022-05-02,East,Guwahati,Marketplace,Corporate,57.0,Beauty,Cosmetics,5.0,6517.86,32589.3,16006.61,14953.23,Cash ,3.6,2022-05-07
ORD-4359-002338,CUST_00501,2024-02-09,South,,Online,consumer,45.0,Furniture,Chairs,1.0,20681.41,20681.41,11550.66,4994.46,Cash,3.8,2024-02-13
ORD-7730-005709,CUST_00038,2025-04-05,West,,Online,Small Business,33.0,Sports,Fitness,12.0,7146.71,85760.52,65275.14,16197.3,Net Banking,4.7,2025-04-09
ORD-4541-002520,CUST_00774,2024-08-25,West,Pune,Online,Corporate,32.0,Grocery,Packaged Food,6.0,391.27,2347.62,1315.58,797.28,Wallet,4.0,2024-08-27
ORD-10910-008889,CUST_00407,2022-05-24,South,Hyderabad,Store,Consumer,35.0,Beauty,Cosmetics,2.0,2329.5,4659.0,3874.85,784.14,Wallet,4.9,2022-06-07
ORD-3684-001663,CUST_00353,2024-12-24,Central,Bhopal,Marketplace,Corporate,45.0,Beauty,Skincare,2.0,1851.12,3702.24,2005.56,1696.69,Credit Card,4.5,2024-12-27
ORD-8712-006691,CUST_00620,2023-06-24,West,Ahmedabad,Marketplace,Small Business,41.0,Office Supplies,Paper,5.0,561.42,2807.1,1716.39,1090.69,Credit Card,3.8,2023-06-29
ORD-11303-009282,CUST_00336,2023-11-26,Central,,Online,Small Business,26.0,Grocery,,2.0,1660.56,3321.12,2285.37,371.53,Cash,2.7,2023-12-06
ORD-3480-001459,CUST_00523,2023-03-19,WEST,Bengaluru,Marketplace,Corporate,44.0,Beauty,Personal Care,5.0,4057.35,20286.75,8498.82,8744.92,UPI,3.5,2023-03-21
